"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","gene","cluster"
"339",0.198934397494765,-0.26087454035563,0.857,0.574,1,"Pmaip1",12
"340",0.215938641055955,-0.283370222739416,1,0.979,1,"Id2",12
"341",0.240096255391029,0.427099786889777,0.51,0.163,1,"Hspa1a",12
"342",0.24907476302796,-0.289832388513681,0.776,0.596,1,"Myc",12
"343",0.2499470368145,-0.310931948183497,0.969,0.709,1,"Uap1",12
"344",0.286310669612632,-0.299016036665765,0.98,0.915,1,"Il2ra",12
"345",0.330455642891631,-0.325132142411426,0.949,0.865,1,"Psmb8",12
"346",0.358364414775708,-0.253205293924503,0.929,0.809,1,"Nap1l1",12
"347",0.491523314002698,-0.340172718843415,0.969,0.773,1,"Kdm6b",12
"348",0.503264024536279,-0.292914984038348,0.786,0.617,1,"Fabp5",12
"349",0.534487749641813,-0.284366434394596,0.959,0.844,1,"AW112010",12
"350",0.577825236954598,-0.257844623214899,1,0.823,1,"Klrg1",12
"351",0.691441037574705,-0.372475809540713,0.847,0.596,1,"Mfge8",12
"352",0.709838095744106,-0.315916309165971,0.867,0.773,1,"Arl5c",12
"353",0.722551682579384,-0.271400932275291,0.827,0.596,1,"Areg",12
"354",0.747020135831147,-0.343158041041413,0.908,0.709,1,"Rel",12
"355",0.767183797716889,-0.341425102168642,0.898,0.745,1,"Stat1",12
"356",0.773147985357148,-0.522994616684381,0.969,0.78,1,"Mt1",12
"357",0.778750118084801,-0.281403956874472,0.908,0.745,1,"Gramd3",12
"358",0.790584295698956,-0.525770209692433,0.786,0.66,1,"Dgat2",12
"359",0.806620170927135,-0.33249613041664,0.694,0.433,1,"Herpud1",12
"360",0.822981882182591,-0.265638344326269,0.857,0.553,1,"Lyz2",12
"361",0.824270376633674,-0.346158358584006,0.816,0.574,1,"Arid5b",12
"362",0.825975833592905,-0.268274696847731,0.857,0.702,1,"Manf",12
"363",0.839112761305241,-0.2871993186657,0.49,0.241,1,"Irf8",12
"364",0.840789663517449,-0.269946520703168,0.745,0.759,1,"Ms4a4b",12
"365",0.887271657064793,-0.371820964593403,0.98,0.738,1,"Sfn",12
"366",0.887284310288664,-0.297894096446914,0.939,0.872,1,"Ly6a",12
"367",0.940045791166428,-0.281017940066833,0.816,0.752,1,"Il1r2",12
"368",0.950689879685253,-0.255915001825544,0.898,0.702,1,"Furin",12
"369",0.96579214552454,-0.33293856893462,0.755,0.631,1,"Rhoc",12
"370",0.985523361004395,0.259693753339571,0.49,0.262,1,"Il22",12
"371",0.991646468712403,-0.382852219089245,0.949,0.787,1,"Tmpo",12
"372",2.50246652399192e-09,-0.339267449759594,0.89,0.333,5.00493304798384e-06,"Cthrc1",13
"373",5.19176940832475e-09,-0.432575996995371,0.904,0.347,1.03835388166495e-05,"Clu",13
"374",1.21904338492909e-06,0.264188110987877,0.669,0.139,0.00243808676985818,"Mgl2",13
"375",1.1017199828562e-05,0.599844661013959,0.743,0.264,0.0220343996571239,"Chil1",13
"376",6.23149941822687e-05,0.443898140428061,0.787,0.472,0.124629988364537,"Plek",13
"377",7.03322101656024e-05,0.427520725709975,0.956,0.806,0.140664420331205,"Il1b",13
"378",7.40095428516175e-05,0.282505492195912,0.801,0.417,0.148019085703235,"Csf2rb",13
"379",9.00051659235123e-05,0.286304696977886,0.838,0.389,0.180010331847025,"Flrt3",13
"380",0.000165971113948767,0.308543805632652,0.86,0.625,0.331942227897534,"Spi1",13
"381",0.000282764058223038,0.331373404653334,0.654,0.139,0.565528116446076,"Lilr4b",13
"382",0.000346054100550152,-0.320303790376654,0.331,0.208,0.692108201100304,"Penk",13
"383",0.000440246156612032,0.322739436437533,0.618,0.153,0.880492313224064,"Clec4b1",13
"384",0.000451248731612291,-0.611374691416147,0.412,0.444,0.902497463224581,"Il6",13
"385",0.000636416101243482,0.360221284251284,0.985,0.819,1,"Cyba",13
"386",0.000737876597442312,0.318410260362825,0.993,0.708,1,"Cd207",13
"387",0.000949140188219282,0.343855539480838,0.963,0.75,1,"Marcks",13
"388",0.00103843375419251,-0.255943644351058,0.993,0.986,1,"Timp2",13
"389",0.00172152519919962,-0.266131974636979,0.654,0.236,1,"Ptn",13
"390",0.00186835763795709,-0.564982448861909,0.971,0.986,1,"Dcn",13
"391",0.00190332462248329,0.321446017017344,0.559,0.097,1,"Nlrp3",13
"392",0.00204227998671839,0.510485909228466,0.662,0.25,1,"Bcl2a1b",13
"393",0.00253168206532608,0.33419189969383,0.86,0.694,1,"Tgfbi",13
"394",0.00299740451696712,0.318405215080063,0.728,0.403,1,"Ifi27l2a",13
"395",0.00322897981314649,0.29915837269386,0.846,0.653,1,"Thbs1",13
"396",0.00376381523398186,0.335971380665949,0.993,0.986,1,"H2-Ab1",13
"397",0.00379104742991057,-0.310978922230314,0.882,0.861,1,"Mxra8",13
"398",0.00409886996043527,0.255455518483177,0.713,0.292,1,"Slfn2",13
"399",0.00421865371974172,0.466959295811903,0.949,0.736,1,"H2-Eb1",13
"400",0.00468613056326871,-0.318652601719287,0.64,0.722,1,"Il11ra1",13
"401",0.00563296366218607,0.256284200350969,0.662,0.347,1,"Rrm1",13
"402",0.00593314624212158,-0.27961746985968,0.963,0.583,1,"Myc",13
"403",0.00788507418673042,0.396994503772735,0.691,0.347,1,"Alox5ap",13
"404",0.00855428591031862,0.255745267241297,0.831,0.694,1,"Lgmn",13
"405",0.00867694267463427,-0.250853546591457,0.926,0.444,1,"Xcl1",13
"406",0.00882303552726902,-0.336470284648991,0.971,0.986,1,"Errfi1",13
"407",0.00931661641121163,-0.362261721953488,0.735,0.389,1,"Vcam1",13
"408",0.00946270963272942,0.288092767602524,0.919,0.681,1,"Cd52",13
"409",0.0107191619003242,-0.376914624981067,0.647,0.319,1,"Chad",13
"410",0.0146976849970212,0.252017258967514,0.993,0.875,1,"Rel",13
"411",0.0175258611750538,-0.715056707458695,0.471,0.417,1,"Cxcl1",13
"412",0.0194698632112059,-0.3065745269626,0.618,0.736,1,"Rnf19b",13
"413",0.0199063880622729,0.637409748747499,0.801,0.528,1,"Eln",13
"414",0.0201545503848203,-0.337812798531132,0.941,0.903,1,"Sod2",13
"415",0.023494325818852,-0.448000130935724,0.985,0.986,1,"Gsn",13
"416",0.0239115901170118,-0.343709571853792,0.64,0.625,1,"Pdgfra",13
"417",0.024345905045027,0.277916574856316,0.757,0.597,1,"Ctsh",13
"418",0.0279665692253428,0.304747050980886,0.632,0.236,1,"Lilrb4a",13
"419",0.0297392072245636,-0.400456253269438,0.919,0.792,1,"Postn",13
"420",0.0308687099651249,-0.415059725977815,0.985,0.944,1,"Tagln2",13
"421",0.0314308056848989,-0.338441805886258,0.985,0.875,1,"Gnl3",13
"422",5.61171473180958e-09,-0.337484418382424,0.885,0.494,1.12234294636192e-05,"Krt2",14
"423",2.16143150942654e-06,-0.268605994073122,0.892,0.364,0.00432286301885307,"Cd27",14
"424",5.50503744125186e-06,-0.301131460000752,0.8,0.234,0.0110100748825037,"Clu",14
"425",0.00188515664185091,-0.368427679282547,0.938,0.61,1,"Gzmc",14
"426",0.0282107252432686,-0.462944701056172,0.715,0.494,1,"Krtdap",14
"427",0.0359669768305743,-0.256762655769883,0.369,0.286,1,"Calca",14
"428",0.0514215418623274,-0.277548394220957,0.662,0.26,1,"Slc7a11",14
"429",0.0549267324961073,-0.327315029774589,0.985,0.883,1,"Anxa3",14
"430",0.0689805545361079,-0.255329385533023,1,0.987,1,"Fscn1",14
"431",0.0832499172354029,-0.313763978350773,0.969,0.844,1,"Sap18",14
"432",0.0939238614236253,-0.331604763434686,0.931,0.701,1,"Lgals7",14
"433",0.0964085893436516,-0.284986280224345,1,0.922,1,"Nudt17",14
"434",0.0982188046960178,-0.268536847696483,0.5,0.286,1,"Calm4",14
"435",0.106402585108269,0.329229106589465,1,0.818,1,"Cd207",14
"436",0.131852750874541,0.400646128738584,0.508,0.468,1,"Ifitm1",14
"437",0.151265081882545,-0.28691403691156,0.769,0.545,1,"Areg",14
"438",0.165522253230037,-0.286934855484272,0.977,0.792,1,"Plk2",14
"439",0.191960493444258,-0.277822093981535,0.931,0.935,1,"Ppdpf",14
"440",0.280399375139225,-0.326194237756783,0.846,0.636,1,"Epsti1",14
"441",0.282201205367763,-0.373837317100594,0.631,0.468,1,"Gzmb",14
"442",0.314993421798329,-0.297624174350009,0.885,0.727,1,"Tmem176a",14
"443",0.346543458876956,0.29798366570135,0.654,0.61,1,"Nupr1",14
"444",0.347277049420039,-0.265838601598149,0.923,0.961,1,"Fabp5",14
"445",0.353908375274132,-0.484813099501549,0.608,0.351,1,"Krt10",14
"446",0.366060074671302,-0.57226809248521,0.985,0.857,1,"Mt1",14
"447",0.426080615690555,-0.431442592755627,0.985,0.714,1,"Tsc22d1",14
"448",0.440179792593558,-0.593612260678931,0.985,0.831,1,"Apol7c",14
"449",0.471740850258029,0.321624555583565,0.669,0.545,1,"Il12b",14
"450",0.473489206031701,-0.349250586365899,0.854,0.545,1,"Klf4",14
"451",0.611528416835952,-0.259279100658053,0.931,0.727,1,"Dusp2",14
"452",0.623429843687986,-0.298215142380691,0.977,0.714,1,"Cd7",14
"453",0.628501422037876,-0.27098108886927,0.938,0.805,1,"Gm13546",14
"454",0.699987436138111,-0.566931501133818,0.985,0.87,1,"Mt2",14
"455",0.750345726262907,-0.425835007753991,0.962,0.779,1,"Cxcl1",14
"456",0.852398102943975,-0.26762006698205,0.992,0.818,1,"Cd3g",14
"457",0.888289554287743,-0.695871384407556,0.908,0.753,1,"Ccl17",14
"458",0.918683755279922,-0.359479063813596,0.731,0.519,1,"Fxyd2",14
"459",0.928264845184301,-0.297789304287825,0.962,0.922,1,"Tspan3",14
"460",0.949267253404842,-0.535676411013488,0.8,0.701,1,"Ccl5",14
"461",0.979883836386217,-0.324294971975978,0.923,0.779,1,"Ube2l6",14
"462",6.36745642270537e-08,-0.312018690958173,1,0.659,0.000127349128454107,"Tnfsf11",15
"463",0.000342917890316725,-0.681834389538157,1,0.927,0.68583578063345,"Irf8",15
"464",0.000478877340446273,-0.517905066191832,1,1,0.957754680892545,"AW112010",15
"465",0.00122659403781144,0.28281167869788,0.342,0.024,1,"AA467197",15
"466",0.00218093339217357,0.40782461805191,0.316,0.366,1,"Jun",15
"467",0.00627532728542559,-0.841948359559595,0.987,0.976,1,"Gzma",15
"468",0.0137947616179411,0.276637356113338,0.428,0.659,1,"Ccl6",15
"469",0.0167003031692577,0.617012819679633,0.336,0.268,1,"Spp1",15
"470",0.019970401232431,-0.250407190109495,0.796,0.537,1,"Cks2",15
"471",0.0204826534458106,-0.264546026774049,0.98,0.732,1,"Fam49a",15
"472",0.0208246120491786,-0.252773929275491,0.368,0.488,1,"Serpinb9b",15
"473",0.0288995236856511,-0.354631605756292,0.993,1,1,"Ccl5",15
"474",0.0295992518744482,-0.438505129145801,0.776,0.878,1,"Satb1",15
"475",0.0333224162539264,-0.564175361384959,0.888,0.854,1,"Pim1",15
"476",0.033574789891638,-0.253676755192111,0.961,0.634,1,"Rgcc",15
"477",0.0348890646896848,0.500642966573654,0.638,0.195,1,"Ly6c2",15
"478",0.0349110826224303,-0.320606241381398,0.52,0.537,1,"Irf7",15
"479",0.0484075144891564,-0.544100298750382,0.928,0.951,1,"Dusp2",15
"480",0.0601963851417708,-0.264249509747833,0.586,0.634,1,"Krt14",15
"481",0.0615015321238195,-0.271773715847834,0.993,0.805,1,"Csrp1",15
"482",0.0623413824393182,0.559742299604553,0.414,0.098,1,"Ifng",15
"483",0.0650443101714384,0.450137560060519,0.599,0.244,1,"Ifi27l2a",15
"484",0.0722807110336838,-0.498717334203198,1,1,1,"Actb",15
"485",0.0997214326346929,-0.483038422598165,0.987,0.756,1,"Abcb1b",15
"486",0.104308254042821,0.350992456937725,0.579,0.439,1,"Ifitm2",15
"487",0.146809479789678,-0.352133986710827,0.572,0.585,1,"Gm26740",15
"488",0.149486302421161,0.257186454973436,0.974,0.829,1,"Psap",15
"489",0.185223867165721,-0.598528004055676,0.625,0.659,1,"Klra4",15
"490",0.186283012035609,-0.255291412042425,0.789,0.756,1,"Klrb1c",15
"491",0.198019894571802,0.376481007009625,0.382,0.341,1,"Il17f",15
"492",0.204774317207791,0.256640845251886,1,0.976,1,"Ctla2a",15
"493",0.223342924240304,-0.332433818474388,0.717,0.683,1,"Gimap3",15
"494",0.262712396203889,-0.28354720182302,0.901,0.878,1,"Klre1",15
"495",0.273604619189899,-0.290770836920711,0.941,0.878,1,"Klri2",15
"496",0.297750959193139,-0.256862338298635,1,0.488,1,"Trf",15
"497",0.297765879348897,-0.429882446404973,0.941,0.854,1,"Gzmb",15
"498",0.317160086589819,-0.474062890865171,0.947,0.805,1,"Gramd3",15
"499",0.323279057225942,-0.300930341602273,0.579,0.415,1,"Gpx1",15
"500",0.383692126808929,-0.452102618023813,0.855,0.878,1,"Bhlhe40",15
"501",0.497118528572076,0.252551707923337,0.52,0.39,1,"Cxcl16",15
"502",0.509216889427416,-0.303694122776483,0.875,0.512,1,"Nr4a3",15
"503",0.515307383479719,-0.317787460249473,0.914,0.78,1,"Cma1",15
"504",0.527539657596311,-0.316420674345357,0.645,0.366,1,"Sgk1",15
"505",0.52965749451777,-0.47283212301441,0.809,0.854,1,"Gimap4",15
"506",0.550483386451909,-0.250043307339954,0.77,0.561,1,"Rel",15
"507",0.569580761510791,-0.259393547140456,0.888,0.659,1,"Rps12-ps3",15
"508",0.635383599588489,0.275125559689577,0.776,0.659,1,"Lyz2",15
"509",0.644403105882875,-0.270420681541162,0.901,0.805,1,"Car2",15
"510",0.646630016989662,-0.798162974737532,0.586,0.463,1,"Plac8",15
"511",0.664875992276753,-0.522315751233321,0.967,0.927,1,"Klra8",15
"512",5.15423514339094e-06,-0.471373331278885,1,1,0.0103084702867819,"Cd74",16
"513",9.732439450197e-06,0.37009243083815,0.958,0.508,0.019464878900394,"Maf",16
"514",5.16225063583753e-05,-0.460908687689193,1,1,0.103245012716751,"H2-Aa",16
"515",8.62829143167372e-05,-0.585753682488972,0.986,0.951,0.172565828633474,"Wfdc17",16
"516",0.000103992307128105,-0.419829890203467,1,1,0.207984614256209,"H2-Ab1",16
"517",0.00014747196443564,-0.393204540490312,1,0.967,0.294943928871281,"H2-DMa",16
"518",0.000396474214883605,-0.25282236092695,0.986,1,0.792948429767209,"Tyrobp",16
"519",0.000439493375251732,-0.468611557035503,0.931,0.557,0.878986750503464,"Pf4",16
"520",0.000462161034609145,-0.352987330450786,0.986,1,0.92432206921829,"H2-Eb1",16
"521",0.000537892194536281,-0.368111773024691,0.986,1,1,"Lsp1",16
"522",0.000604613795752626,-0.296134612985314,1,0.967,1,"Atox1",16
"523",0.000749420467833483,-0.461171561515611,0.972,0.984,1,"Mgl2",16
"524",0.000774123918873773,-0.351403532147542,0.958,0.852,1,"Gltp",16
"525",0.000867865734503674,-0.406317579680412,1,0.984,1,"H2-DMb1",16
"526",0.0012737991520298,-0.27734870171526,0.986,0.967,1,"Alox5ap",16
"527",0.00140238792361474,0.328883105181432,0.847,0.459,1,"Ikzf2",16
"528",0.00166762455697906,-0.271681401408137,0.556,0.656,1,"Pkib",16
"529",0.00173911056350425,-0.422914968043655,1,1,1,"Cst3",16
"530",0.0028590831910751,-0.294289874940059,1,0.984,1,"Nfkbia",16
"531",0.00298378055962833,-0.369732503935536,0.792,0.836,1,"Batf",16
"532",0.00350837993123453,-0.318489664574922,0.972,0.967,1,"Nap1l1",16
"533",0.00378233908292912,0.264269485716723,0.875,0.689,1,"Rora",16
"534",0.00393695535100286,-0.263425414707942,0.986,0.918,1,"Ctsh",16
"535",0.00416882317479671,-0.31967005546677,1,0.967,1,"Spi1",16
"536",0.0066712354892836,-0.27132399859757,1,0.59,1,"Xcl1",16
"537",0.00669076875186311,-0.28387342911195,0.792,0.836,1,"Malt1",16
"538",0.00669593619321896,-0.346518724740019,0.819,0.885,1,"Plbd1",16
"539",0.00787476496642691,-0.420918264507424,0.972,0.951,1,"Plek",16
"540",0.00830818883933605,0.312249670343531,0.847,0.574,1,"Icos",16
"541",0.0102562227859107,-0.316092806877198,1,1,1,"Ifitm2",16
"542",0.0107210011962345,-0.359773851756542,1,0.689,1,"Ear2",16
"543",0.0109436006053051,-0.278573849777683,0.958,0.967,1,"Ctsz",16
"544",0.0111297238223982,0.350125772589883,0.833,0.557,1,"Ccl7",16
"545",0.0122096708283461,-0.566585066563144,0.972,0.705,1,"Lyz1",16
"546",0.0137693597941281,-0.730006490391578,1,0.951,1,"Il1b",16
"547",0.0145159003622381,1.00135339619899,0.403,0.443,1,"Il17a",16
"548",0.014838658202081,-0.289729151193202,0.847,0.836,1,"Eps8",16
"549",0.0151733275078172,0.252937333304213,0.903,0.623,1,"Cxcr6",16
"550",0.015411049967271,-0.281498233283992,1,1,1,"Tuba1b",16
"551",0.0156031036157238,-0.369998652741753,0.931,0.934,1,"Ifi30",16
"552",0.0163951611776894,-0.36962575312807,0.986,0.967,1,"Rel",16
"553",0.0187555499234094,-0.322736356600427,0.972,0.934,1,"Slfn2",16
"554",0.0211554545154227,-0.304929326004531,0.958,0.934,1,"Ms4a6c",16
"555",0.0246722449051007,-0.358769393945861,0.972,0.934,1,"Cd83",16
"556",0.0296886684678436,-0.326582369525338,1,1,1,"Psap",16
"557",0.0307163654189348,-0.419246686819841,1,0.918,1,"Flrt3",16
"558",0.0379968584650443,0.277225643153669,1,0.918,1,"Furin",16
"559",0.039270422530941,-0.346245807320444,0.986,0.934,1,"Syngr2",16
"560",0.0497636225273943,-0.411814584528453,1,0.984,1,"Marcksl1",16
"561",0.0499019863206426,-0.285069701721138,0.889,0.59,1,"Fn1",16
"562",0.000698804109272724,0.281418981955257,0.786,0.256,1,"Ccl3",17
"563",0.00136744698053425,0.454726388243592,0.214,0.478,1,"Cxcl10",17
"564",0.001601812590611,0.351910519770323,0.786,0.167,1,"Ccl4",17
"565",0.00215261986453266,0.260969591437692,0.857,0.489,1,"Ccl2",17
"566",0.00400864103268117,0.34357313148728,0.929,0.589,1,"Cd83",17
"567",0.012278732731092,-0.515279312741838,1,0.644,1,"Gzmc",17
"568",0.0145218948044104,-0.278300826077149,0.929,0.467,1,"Gzmf",17
"569",0.0396501833207169,0.329370733699024,0.357,0.6,1,"Ifi204",17
"570",0.0402546009053837,-0.262759120685408,0.929,0.422,1,"Rbp4",17
"571",0.0774716060850633,0.253259972482692,0.429,0.044,1,"Ccr5",17
"572",0.0854126977784462,0.56575909275247,0.786,0.456,1,"Tyrobp",17
"573",0.104397973881865,-0.3271386429731,1,0.933,1,"Furin",17
"574",0.113264495564478,-0.259858605498903,1,0.678,1,"Prnp",17
"575",0.128693399798462,0.482516486088246,1,0.844,1,"Areg",17
"576",0.139846111856172,-0.305720139010985,0.5,0.644,1,"Cenpe",17
"577",0.142445075693637,0.276892088902319,0.786,0.522,1,"Anxa1",17
"578",0.143707460891516,-0.334862732768531,0.929,0.911,1,"Mki67",17
"579",0.15665757251662,0.278760333380906,1,0.8,1,"Samsn1",17
"580",0.156776542885556,0.478989785372687,0.5,0.622,1,"Ccl5",17
"581",0.161223527281389,-0.378401695598272,0.429,0.456,1,"Serpina3g",17
"582",0.161686993475235,0.412294034170068,0.714,0.578,1,"Slfn2",17
"583",0.196885373403607,-0.307297957554704,1,1,1,"Fos",17
"584",0.20290028844141,0.501029588021547,1,0.689,1,"Marcksl1",17
"585",0.233804810206675,-0.36438304368,0.929,0.533,1,"Nap1l5",17
"586",0.238990197838448,0.456729736267728,0.571,0.067,1,"Gzma",17
"587",0.253872057636497,-0.389804658521361,0.357,0.433,1,"Spp1",17
"588",0.254928585405355,-0.26553712166156,1,0.867,1,"Manf",17
"589",0.259034199968742,-0.420223443359854,0.929,0.911,1,"Eif4e",17
"590",0.29615776899298,-0.265153520472525,0.357,0.356,1,"Fam64a",17
"591",0.300210038144334,0.286095631959397,0.571,0.022,1,"Plac8",17
"592",0.346206765845868,0.258802904495979,0.857,0.733,1,"Socs2",17
"593",0.353085551998211,0.257380411581572,1,0.944,1,"Rps27l",17
"594",0.357351524393413,-0.461086580648844,0.714,0.689,1,"Ccnb2",17
"595",0.366414573121061,-0.387377705214643,1,0.722,1,"Spry2",17
"596",0.368048700014138,-0.392149847894817,1,0.9,1,"Avil",17
"597",0.371508117265398,-0.251585598005471,1,0.678,1,"Serpinb6b",17
"598",0.383367901077726,0.323329160217676,1,0.822,1,"Gm10094",17
"599",0.383475784421877,-0.269810587795248,1,0.911,1,"Top1",17
"600",0.414272270342185,-0.501849535466421,0.714,0.767,1,"Ube2c",17
"601",0.439253270743989,-0.260981087456429,0.571,0.378,1,"Rasgef1b",17
"602",0.4546899722779,-0.302546199337761,1,1,1,"Vim",17
"603",0.470006532477535,-0.257530955860202,0.857,0.711,1,"Ltb",17
"604",0.474111151763541,-0.264109373484945,0.714,0.422,1,"Rrad",17
"605",0.482793775729824,0.281447079675255,0.643,0.711,1,"Ly6a",17
"606",0.487492151949981,0.282943509117174,0.571,0.356,1,"Cxcr4",17
"607",0.580988061589625,-0.326136699383979,0.929,0.689,1,"Mast4",17
"608",0.581908239560458,-0.356568707231221,0.571,0.544,1,"Cenpf",17
"609",0.621650113999455,-0.415355356694664,0.786,0.656,1,"Cdc20",17
"610",0.630151757392769,0.539628536365297,0.571,0.156,1,"Ly6c2",17
"611",0.643547292006773,-0.320190569786027,0.929,0.756,1,"Emp1",17
"612",1.42874458942853e-08,0.349609079974175,0.767,0.065,2.85748917885706e-05,"Npl",18
"613",1.05027574727568e-06,0.430589148444293,0.167,0.239,0.00210055149455136,"Cxcl10",18
"614",6.18760005203452e-05,-0.517246523810771,0.5,0.696,0.12375200104069,"Cldn1",18
"615",8.53395387437388e-05,-0.450005560615068,0.767,0.826,0.170679077487478,"Csf1r",18
"616",8.88357270893499e-05,0.28649472146073,0.933,0.348,0.1776714541787,"Pqbp1",18
"617",9.03551315196884e-05,-0.29676105540102,0.867,0.196,0.180710263039377,"Dsc3",18
"618",0.000199466037626586,0.359462669032607,0.8,0.217,0.398932075253172,"Plac8",18
"619",0.000204322502120072,0.282577768921901,0.233,0.217,0.408645004240143,"Fgr",18
"620",0.000215501429064834,-0.335073543590194,0.767,0.065,0.431002858129669,"Enpp2",18
"621",0.000341844108227637,-0.287933611394956,0.933,0.239,0.683688216455274,"Exosc2",18
"622",0.000383752009591673,0.309933286243953,0.733,0.022,0.767504019183345,"Gzma",18
"623",0.000555792530525666,-0.285987670740207,0.9,0.761,1,"Rbp4",18
"624",0.00055798800051892,-0.478039639767022,0.7,0.804,1,"Tcf4",18
"625",0.000564946142221216,0.351298672972416,0.267,0.174,1,"Ccl12",18
"626",0.000597452084246016,0.519297315366718,0.267,0.087,1,"Il1f9",18
"627",0.000718047216291347,-0.723977681226849,0.9,0.978,1,"Emp1",18
"628",0.000766791424470307,0.638251575281238,0.267,0.087,1,"Cxcl3",18
"629",0.00102587372468273,-0.397970482011419,0.933,0.609,1,"Nbl1",18
"630",0.001030386160925,0.303708642354598,0.8,0.587,1,"Ankrd33b",18
"631",0.00133836561790334,-0.42202466380821,0.967,0.783,1,"Igfbp3",18
"632",0.00144964677754529,-0.395587953001052,0.9,0.826,1,"Pkib",18
"633",0.00154032250917892,-0.441052930885103,1,1,1,"Rps19",18
"634",0.00198036717874073,-0.261964858732424,0.133,0.478,1,"Lars2",18
"635",0.00201458559407373,-0.485225618212059,1,0.957,1,"Ahnak",18
"636",0.0020944463852238,-0.704871913945943,0.9,0.891,1,"Psap",18
"637",0.00214548047539457,0.312685736368026,0.867,0.522,1,"Tnfrsf23",18
"638",0.00222315096131403,-0.425630858442795,0.5,0.696,1,"Jup",18
"639",0.00238550866505233,0.289697407328268,0.7,0.13,1,"Stfa2l1",18
"640",0.00288827573482987,-0.270940894306957,0.833,0.522,1,"Ngf",18
"641",0.00314291008222732,-0.649080485796204,0.4,0.652,1,"Krt5",18
"642",0.00362910384821964,-0.567239234808715,0.967,0.978,1,"Csf2rb",18
"643",0.00388233943562362,-0.436609250677333,0.767,0.783,1,"Cd209d",18
"644",0.00401562922603161,0.274209365876191,0.867,0.696,1,"Gm17056",18
"645",0.00412735954275448,-0.338214229407094,0.767,0.435,1,"Plau",18
"646",0.00454518583198752,-0.3753899953201,0.8,0.37,1,"Postn",18
"647",0.0045788031126113,0.360820251315872,0.733,0.5,1,"Ccr1",18
"648",0.00464508929329591,-0.308226900567202,1,1,1,"Rps28",18
"649",0.00502116750219427,-0.38707579472335,0.6,0.196,1,"Dsp",18
"650",0.005452573233741,-0.405423721533682,1,0.935,1,"Cma1",18
"651",0.00579324755399695,-0.25041738784373,0.5,0.761,1,"Antxr2",18
"652",0.00673150193682495,0.269039306989561,0.267,0.522,1,"Clec4a3",18
"653",0.00681859582539117,-0.393686987761464,0.967,0.848,1,"Ahr",18
"654",0.00698808005172396,-0.347549691765587,0.933,0.978,1,"Cst3",18
"655",0.00724234413513854,-0.255798291162319,1,0.804,1,"Pvr",18
"656",0.0079916667420034,-0.313543316703089,1,0.848,1,"Tceal8",18
"657",0.00843565381014526,-0.574916220174355,0.767,0.348,1,"Pf4",18
"658",0.00848058348723177,-0.408347974346658,0.9,0.783,1,"Ybx3",18
"659",0.00852563418961086,-0.613680109716845,1,0.891,1,"Fam198b",18
"660",0.0087959748486923,-0.432442017349077,0.7,0.87,1,"Dync1i2",18
"661",0.00907394885172444,-0.574013988215958,0.7,0.826,1,"Hmgn1",18
"662",0.000221234812232383,0.45467946641247,0.957,0.462,0.442469624464765,"Batf",19
"663",0.000856295892053977,0.296289638032097,0.957,0.538,1,"Igf1",19
"664",0.000982135427824476,-0.378492204278027,0.217,0.615,1,"Myo1c",19
"665",0.00100482536359,-0.704585206223925,0.957,1,1,"Hspa5",19
"666",0.00171344833708343,0.522684402303228,0.957,0.231,1,"Mmp14",19
"667",0.00173127126927764,-0.321895311680623,0.217,0.385,1,"Il18",19
"668",0.00241412255553689,0.471774750883143,0.913,0.385,1,"Cybb",19
"669",0.00266600858568943,-0.298753680386232,0.043,0.231,1,"Hvcn1",19
"670",0.00370795745321395,0.299449518723695,0.913,0.462,1,"Itga6",19
"671",0.00459389065567724,0.312141657529845,0.957,0.385,1,"Ptpre",19
"672",0.00540926297479854,0.25386952490049,0.217,0.385,1,"Sh2d1a",19
"673",0.00555814366037191,0.310210159746989,0.783,0.385,1,"Gm15987",19
"674",0.00619819605476766,0.252084396034714,0.87,0.154,1,"Hopx",19
"675",0.00755910732268943,0.308764020762809,0.217,0.308,1,"Slc7a11",19
"676",0.00755910732268943,-0.258083883826595,0.261,0.462,1,"Skap2",19
"677",0.00911464378262439,0.340444288361686,0.217,0.077,1,"S100a9",19
"678",0.00911464378262439,-0.353714441445319,0.174,0.308,1,"Lpar3",19
"679",0.00918208908134987,-0.475331028645406,0.348,0.615,1,"C1qc",19
"680",0.0101048108916138,-0.3716357395188,0,0.308,1,"Calca",19
"681",0.012117757795385,0.300582632015198,0.783,0.462,1,"Ctnnal1",19
"682",0.0122571895942823,-0.42455136590133,0.348,0.615,1,"Serpinb9",19
"683",0.0132980007761327,0.328559256338944,0.957,0.538,1,"Crispld2",19
"684",0.0132980007761327,-0.735440922623249,0.217,0.154,1,"H2-M2",19
"685",0.0134473761990974,0.259617197617977,1,0.462,1,"Serpinb6b",19
"686",0.0145787346838676,-0.369326420255385,0.87,0.308,1,"Procr",19
"687",0.0146745386584536,-0.486878891716664,1,0.385,1,"Plek2",19
"688",0.0160693839827711,-0.260842160244653,1,0.462,1,"Cx3cr1",19
"689",0.0175794653602407,0.309369453849589,1,0.462,1,"Slc27a3",19
"690",0.0190960511346812,0.280212899000266,0.261,0.308,1,"Msr1",19
"691",0.0196430916947177,0.448351074520855,1,1,1,"Crip1",19
